### SETTING ##########################################

row_id,USERID,TIMESTAMP,gender,currentRoutine,DOB,name,length,mass,dbversion,vibration,alarm,timer,sets,targetrep,age,zonedifference,location,use_location,screenon,auto_lock,lastlogs,preloadreps,exp_level,fit_goal,audio_reminder,audio_exercise_tips,audio_personal_tips
85232628,10669995,"2023-05-04 02:59:14",M,1670140732,1974-06-17,," inches"," lbs",,,,60,3,10,0,-7,,0,1,1,0,0,0,0,0,0,0


######################################################

### PROFILE ##########################################

row_id,USERID,TIMESTAMP,_id,mydate,weight,fatpercent,chest,arms,waist,calves,height,hips,thighs,shoulders,neck,forearms,logTime
129926930,10669995,"2022-12-13 17:41:44",1,2022-12-04,0,0,0,0,0,0,69,0,0,0,0,0,0
129926931,10669995,"2022-12-13 17:41:44",2,2022-12-04,219,0,0,0,0,0,69,0,0,0,0,0,0
130676529,10669995,"2022-12-16 01:10:09",100000,2022-12-16,0,0,0,0,0,0,0,0,0,0,0,0,1671177600


######################################################

### ROUTINES #########################################

row_id,USERID,TIMESTAMP,_id,name,difficulty,focus,dayaweek,description,daytype,tags,rdb_id,bannerCode
46281678,10669995,"2023-04-07 03:01:52",1,"MonsterGains Mash",0,0,4,"Enter your routine description",0," ",0,

row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day
230086397,10669995,"2023-04-07 03:01:52",1,3,Chest/Arms/Back,8,8,0,0

2709770470,10669995,"2023-03-10 00:26:12",1,0,1678402784,48,1678402759,"Dumbbell Seated Shoulder Press",3,90,"0x0,0x0,0x0",0,3,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770471,10669995,"2023-03-10 00:26:12",1,0,1678402785,41,1678402759,"Dumbbell Fly",3,60,"0x0,0x0,0x0",0,4,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770472,10669995,"2023-03-10 00:26:12",1,0,1678402786,29,1678402759,"Dumbbell One-Arm Front Raise",3,60,"0x0,0x0,0x0",0,5,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770473,10669995,"2023-03-10 00:26:12",1,0,1678402787,32,1678402759,"Dumbbell Lateral Raise",3,60,"0x0,0x0,0x0",0,6,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770474,10669995,"2023-03-10 00:26:12",1,0,1678402788,1187,1678402759,"Barbell Skull Crusher (Reverse Grip)",3,60,"0x0,0x0,0x0",0,7,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770475,10669995,"2023-03-10 00:26:12",1,0,1678402789,24,1678402759,Dip,3,90,"0x0,0x0,0x0",7,8,8,0,0,0,sec


row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day
233700460,10669995,"2023-03-10 00:26:12",1678402756,1678402760,"Workout 2 - Lower Body + Upper Body Push",1,1,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770476,10669995,"2023-03-10 00:26:12",1,0,1678402790,12,1678402760,"Barbell Squat",3,120,"0x0,0x0,0x0",8,0,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770477,10669995,"2023-03-10 00:26:12",1,0,1678402791,132,1678402760,"Machine Leg Press",3,120,"0x0,0x0,0x0",8,1,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770478,10669995,"2023-03-10 00:26:12",1,0,1678402792,954,1678402760,"Barbell Stiff-Leg Deadlift",3,120,"0x0,0x0,0x0",8,2,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770479,10669995,"2023-03-10 00:26:12",1,0,1678402793,83,1678402760,Pull-Up,3,90,"0x0,0x0,0x0",1,3,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770480,10669995,"2023-03-10 00:26:12",1,0,1678402794,90,1678402760,"Dumbbell One-Arm Row",3,60,"0x0,0x0,0x0",1,4,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770481,10669995,"2023-03-10 00:26:12",1,0,1678402795,160,1678402760,"Machine Leg Curl",3,60,"0x0,0x0,0x0",0,5,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770482,10669995,"2023-03-10 00:26:12",1,0,1678402796,95,1678402760,"EZ Bar Curl",3,60,"0x0,0x0,0x0",2,6,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770483,10669995,"2023-03-10 00:26:12",1,0,1678402797,100,1678402760,"Dumbbell Bicep Curl",3,60,"0x0,0x0,0x0",2,7,8,0,0,0,sec


row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day
233700461,10669995,"2023-03-10 00:26:12",1678402756,1678402761,"Workout 3 - Upper Body Push",2,2,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770484,10669995,"2023-03-10 00:26:12",1,0,1678402798,8,1678402761,"Barbell Incline Bench Press",4,120,"0x0,0x0,0x0",3,1,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770485,10669995,"2023-03-10 00:26:12",1,0,1678402799,26,1678402761,"Dumbbell Bench Press",4,90,"0x0,0x0,0x0",0,2,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770486,10669995,"2023-03-10 00:26:12",1,0,1678402800,438,1678402761,"Barbell Push Press",4,90,"0x0,0x0,0x0",6,3,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770487,10669995,"2023-03-10 00:26:12",1,0,1678402801,165,1678402761,"Dumbbell Incline Fly",4,90,"0x0,0x0,0x0",0,4,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770488,10669995,"2023-03-10 00:26:12",1,0,1678402802,27,1678402761,"Dumbbell Bent-Over Raise",4,90,"0x0,0x0,0x0",0,5,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770489,10669995,"2023-03-10 00:26:12",1,0,1678402803,32,1678402761,"Dumbbell Lateral Raise",4,90,"0x0,0x0,0x0",0,6,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770490,10669995,"2023-03-10 00:26:12",1,0,1678402804,223,1678402761,"EZ Bar Decline Close Grip Skull Crusher",4,90,"0x0,0x0,0x0",7,7,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770491,10669995,"2023-03-10 00:26:12",1,0,1678402805,24,1678402761,Dip,4,90,"0x0,0x0,0x0",7,8,8,0,0,0,sec


row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day
233700462,10669995,"2023-03-10 00:26:12",1678402756,1678402762,"Workout 4 - Lower Body + Upper Body Pull",5,5,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770492,10669995,"2023-03-10 00:26:12",1,0,1678402806,137,1678402762,"Barbell Front Squat",4,120,"0x0,0x0,0x0",8,1,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770493,10669995,"2023-03-10 00:26:12",1,0,1678402807,955,1678402762,"Dumbbell Stiff-Leg Deadlift",4,90,"0x0,0x0,0x0",0,2,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770494,10669995,"2023-03-10 00:26:12",1,0,1678402808,134,1678402762,"Dumbbell Step-Up",4,90,"0x0,0x0,0x0",8,3,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770495,10669995,"2023-03-10 00:26:12",1,0,1678402809,83,1678402762,Pull-Up,4,90,"0x0,0x0,0x0",1,4,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770496,10669995,"2023-03-10 00:26:12",1,0,1678402810,87,1678402762,"Cable Front Lat Pulldown (Close Grip)",4,90,"0x0,0x0,0x0",1,5,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770497,10669995,"2023-03-10 00:26:12",1,0,1678402811,52,1678402762,"T Bar Row",4,90,"0x0,0x0,0x0",1,6,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770498,10669995,"2023-03-10 00:26:12",1,0,1678402812,112,1678402762,"Barbell Curl",4,90,"0x0,0x0,0x0",2,7,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709770499,10669995,"2023-03-10 00:26:12",1,0,1678402813,116,1678402762,"Dumbbell Alternating Bicep Curl",4,90,"0x0,0x0,0x0",2,8,8,0,0,0,sec


row_id,USERID,TIMESTAMP,_id,name,difficulty,focus,dayaweek,description,daytype,tags,rdb_id,bannerCode
46929030,10669995,"2023-03-10 03:38:33",1678402870,"Jefit Split Program: 4-Days*",0,1,4,"This is a complete, beginner, full body, 4-day split strength training plan. Research shows that four versus three days is better for building muscle mass if intensity is equal across the board.

The program is split into the following training days:


Day 1: Back & Core

Day 2: Bicep/Forearm/Tricep

Day 3: Chest & Shoulder

Day 4: Legs


*Repeat this sequence again, following 24-hours rest.

What you can expect from the workout. Each session is about an hour long. No supersets. Each sessions has about 20-30 total sets. The majority of your sets require 5-8 repetitions. This means you need to go heavy on the weight, use good form, and be able to only perform the suggested number of repetitions. Once you can move past that number, increase your resistance by 5 percent for upper body and 10% for lower body exercises.



Stay Strong Together, 



MICHAEL WOOD, CSCS
Jefit ",1," ",514085,72e97926f517cd98

row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day
233702086,10669995,"2023-03-10 03:38:33",1678402870,1678402870,"Workout 1: Back & Core",8,1,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709791977,10669995,"2023-04-23 20:17:03",1,0,1678402870,93,1678402870,"Barbell Deadlift",3,120,"185x12,225x10,225x10",0,0,6,3,1682277660,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709791978,10669995,"2023-04-23 20:17:03",1,0,1678402871,3,1678402870,"Barbell Bent-Over Row",3,90,"95x15,115x12,135x12",0,1,10,3,1682278281,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709791979,10669995,"2023-04-23 20:17:03",1,0,1678402872,86,1678402870,"Cable Lat Pulldown (Wide Grip)",3,120,"85x12,100x10,120x8",0,2,10,3,1682280498,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709791980,10669995,"2023-04-23 20:17:03",1,0,1678402873,21,1678402870,"Cable Seated Row",3,120,"100x12,110x12,120x12",0,3,10,3,1682280880,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2711221398,10669995,"2023-04-23 20:17:03",1,0,217,1274,1678402870,"Machine Iso Lateral High Row",3,60,"70x12,80x11,90x6",1,4,10,3,1682279547,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2711221397,10669995,"2023-04-23 20:17:03",1,0,216,820,1678402870,"Leverage Machine Iso Row",3,60,"80x12,90x10,100x8",1,5,10,3,1682278817,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2711221399,10669995,"2023-03-11 02:05:22",1,0,218,1262,1678402870,"Machine Assisted Pull-Up",3,60,"75x12,85x10,95x8",1,6,10,3,1678498883,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2772272933,10669995,"2023-04-23 20:17:03",1,0,283,675,1678402870,"Bench Weighted Decline Crunch",3,60,"25x10,25x10,25x10",0,7,10,3,1682280085,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709791982,10669995,"2023-03-11 02:05:22",1,0,1678402875,57,1678402870,"Air Bike",2,60,0x0,0,8,20,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709791983,10669995,"2023-03-11 02:05:22",1,0,1678402876,61,1678402870,"Hanging Leg Raise",1,60,10x8,0,9,15,1,1678496271,0,sec


row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day
233702087,10669995,"2023-03-10 03:38:33",1678402870,1678402871,"Workout 2: Bicep/Forearm/Tricep",8,2,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709791984,10669995,"2023-04-24 16:32:21",1,0,1678402877,112,1678402871,"Barbell Curl",3,120,"45x12,65x10,55x10",0,0,6,3,1682350438,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709791985,10669995,"2023-04-24 16:32:21",1,0,1678402878,106,1678402871,"Dumbbell Incline Curl",3,60,"26x8,26x8,26x8",0,1,8,3,1682351083,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709791986,10669995,"2023-04-24 16:32:21",1,0,1678402879,107,1678402871,"Dumbbell Concentration Curl",3,30,"17x8,17x10,17x12",0,2,10,3,1682351590,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709791987,10669995,"2023-04-24 16:32:21",1,0,1678402880,24,1678402871,Dip,3,90,"90x20,110x12,130x10",7,3,6,3,1682352117,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709791988,10669995,"2023-04-24 16:32:21",1,0,1678402881,221,1678402871,"EZ Bar Tricep Extension",3,60,"40x12,40x12,40x12",0,4,8,3,1682352782,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709791989,10669995,"2023-04-24 16:32:21",1,0,1678402882,159,1678402871,"Cable Rope Tricep Pushdown",3,60,"100x15,120x12,130x10",0,5,10,3,1682353917,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709791990,10669995,"2023-04-24 16:32:21",1,0,1678402883,114,1678402871,"Dumbbell Alternating Hammer Curl",3,60,"25x10,25x10,25x10",0,6,10,3,1682353526,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709791991,10669995,"2023-04-24 16:32:21",1,0,1678402884,117,1678402871,"Barbell Wrist Curl (Posterior)",3,60,"45x12,45x12,45x12",0,7,10,3,1682352889,0,sec


row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day
233702088,10669995,"2023-03-10 03:38:33",1678402870,1678402872,"Workout 3: Chest & Shoulder",8,3,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709791992,10669995,"2023-04-28 21:27:02",1,0,1678402885,2,1678402872,"Barbell Bench Press",3,150,"135x12,145x8,155x5",0,0,8,3,1682451211,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709791993,10669995,"2023-04-28 21:27:02",1,0,1678402886,8,1678402872,"Barbell Incline Bench Press",3,90,"115x8,115x8,135x4",0,1,8,3,1682451991,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709791994,10669995,"2023-04-28 21:27:02",1,0,1678402887,45,1678402872,"Machine Fly",3,60,"100x12,115x10,130x8",0,2,8,3,1682452619,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709961877,10669995,"2023-04-28 21:27:02",1,0,214,453,1678402872,"Barbell Military Press",3,60,"55x12,65x8,75x6",6,3,10,3,1682453304,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2775420989,10669995,"2023-04-28 21:27:02",1,0,289,25,1678402872,"Dumbbell Seated Arnold Press",3,60,"20x10,20x10,20x10",6,5,10,3,1682453821,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709791997,10669995,"2023-04-28 21:27:02",1,0,1678402890,11,1678402872,"Barbell Shrug",3,60,"200x10,200x10,200x10",0,6,10,3,1682454894,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2712270745,10669995,"2023-04-28 21:27:02",1,0,224,1263,1678402872,"Machine Assisted Chin-Up",3,60,"115x12,125x8,135x8",1,7,10,3,1682455467,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2712270746,10669995,"2023-04-28 21:27:02",1,0,225,1261,1678402872,"Machine Assisted Dip",3,60,"115x12,125x8,135x8",7,8,10,3,1682455484,0,sec


row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day
233702089,10669995,"2023-03-10 03:38:33",1678402870,1678402873,"Workout 4: Legs",8,4,0,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709791998,10669995,"2023-03-10 03:38:33",1,0,1678402891,393,1678402873,"Cable Pull Through",3,60,0x0,0,0,10,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709791999,10669995,"2023-04-28 21:27:02",1,0,1678402892,12,1678402873,"Barbell Squat",3,180,"185x12,205x10,225x5",0,1,8,3,1682538521,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709792000,10669995,"2023-03-10 03:38:33",1,0,1678402893,136,1678402873,"Dumbbell Lunge",3,90,0x0,0,2,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709792001,10669995,"2023-03-10 03:38:33",1,0,1678402894,474,1678402873,"Dumbbell Bench Squat ",3,90,0x0,0,3,8,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709792002,10669995,"2023-03-10 03:38:33",1,0,1678402895,144,1678402873,"Seated Calf Raise",3,60,0x0,0,4,15,0,0,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2709792003,10669995,"2023-03-10 03:38:33",1,0,1678402896,145,1678402873,"Machine Calf Raise",3,60,0x0,0,5,12,0,0,0,sec


row_id,USERID,TIMESTAMP,_id,name,difficulty,focus,dayaweek,description,daytype,tags,rdb_id,bannerCode
47744003,10669995,"2023-04-24 16:32:21",1682336554," 4 day  Maximum Mass Workout",1,0,4,,1," ",528762,

row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day
238510881,10669995,"2023-04-24 16:32:21",1682336554,1682336554,"Back & Biceps",1,1,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2772962049,10669995,"2023-05-04 02:59:14",1,0,1682336554,93,1682336554,"Barbell Deadlift",2,60,"225x8,245x8,275x8",1,0,5,3,1682898134,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2772962050,10669995,"2023-05-04 02:59:14",1,0,1682336555,90,1682336554,"Dumbbell One-Arm Row",3,60,"35x12,42.5x10,50x8",1,1,12,3,1682899211,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2772962051,10669995,"2023-05-04 02:59:14",1,0,1682336556,86,1682336554,"Cable Lat Pulldown (Wide Grip)",3,60,"100x12,120x10,140x8",1,2,12,3,1682899665,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2772962052,10669995,"2023-05-04 02:59:14",1,0,1682336557,3,1682336554,"Barbell Bent-Over Row",3,60,"135x12,115x12,115x12",1,3,12,3,1682900300,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2772962053,10669995,"2023-05-04 02:59:14",1,0,1682336558,21,1682336554,"Cable Seated Row",1,60,85x12,1,4,100,1,1682900838,300,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2782160218,10669995,"2023-05-04 02:59:14",1,0,295,113,1682336554,"Barbell Preacher Curl",3,60,"40x12,60x5,50x12",2,5,10,3,1682901599,0,sec

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit
2772962055,10669995,"2023-04-30 23:22:39",1,0,1682336560,107,1682336554,"Dumbbell Concentration Curl",3,60,0x0,2,6,12,0,0,60,sec
